"subjectID" "activity" "tBodyAccMeanX" "tGravityAccarCoeffX2" "tBodyGyrominX" "tBodyGyroJerkcorrelationXZ" "tBodyGyroJerkMagarCoeff4" "fBodyAccbandsEnergy18" "fBodyAccJerkbandsEnergy916" "fBodyGyrobandsEnergy1724" "fBodyBodyGyroMagMean"
6 28 0.25530919 0.68336957 0.80873051 0.22000469 0.07044424 -0.99822202 -0.99917019 -0.99970699 -0.89545011
6 28 0.27986705 0.58463892 0.80873051 0.16957015 -0.020940882 -0.99817303 -0.99893066 -0.99972184 -0.89060285
6 28 0.24766588 0.67659947 0.82831924 0.13441865 -0.075758809 -0.99955879 -0.99944516 -0.99977477 -0.96104748
6 28 0.2329866 0.71210576 0.82239583 0.29868156 -0.15980201 -0.99974789 -0.99985849 -0.99979233 -0.96548602
6 28 0.22844689 0.63873151 0.82239583 0.46976289 -0.25193775 -0.99959326 -0.99988763 -0.99986906 -0.97469793
6 28 0.25761891 0.76269482 0.82132297 0.19034209 0.34358198 -0.99970724 -0.99992878 -0.9997544 -0.97677068
6 28 0.28536677 0.73107191 0.82132297 0.057939951 0.4017957 -0.99981379 -0.99990072 -0.99978041 -0.97375048
6 28 0.29089926 0.43052127 0.84033747 0.1886785 -0.0065717917 -0.99980281 -0.99991278 -0.99994903 -0.98567725
6 28 0.287073 0.62616528 0.83538124 0.30414297 0.12461803 -0.99959713 -0.99993782 -0.99994945 -0.98405058
6 28 0.27382832 0.71366911 0.83422654 0.46887245 -0.36237396 -0.99956213 -0.99993032 -0.99995163 -0.97710793
6 28 0.28614802 0.68705229 0.83422654 0.47380648 -0.51514446 -0.99971348 -0.99995252 -0.99991839 -0.97519798
6 28 0.29086272 0.53991358 0.83743237 0.25389755 0.0082678064 -0.99974354 -0.99994703 -0.99993101 -0.98769917
6 28 0.27177647 0.54935014 0.83950364 0.19720207 0.044466061 -0.99970115 -0.99992992 -0.99996636 -0.98849863
6 28 0.26893499 0.44083127 0.83950364 0.23497094 0.14116023 -0.99951633 -0.99984959 -0.99993066 -0.98790284
6 28 0.26313665 0.5838909 0.83990618 0.44936276 0.21977025 -0.99964027 -0.99982175 -0.99991824 -0.98596674
6 28 0.27777042 0.71080081 0.84015095 0.42831727 0.065481123 -0.99978021 -0.99992837 -0.99993852 -0.99015399
6 28 0.29270145 0.56518998 0.83698174 0.23617925 0.28120507 -0.9995049 -0.99990707 -0.99985203 -0.95411424
6 28 0.29749035 0.49245767 0.83698174 0.22132911 0.3384924 -0.99943133 -0.99992952 -0.99987302 -0.95427312
6 28 0.26460094 0.6302718 0.83915328 0.21565892 -0.0021665724 -0.9995968 -0.99996964 -0.99996147 -0.9917756
6 28 0.29598303 0.83543169 0.83277295 0.4490283 0.3523235 -0.9991614 -0.99995988 -0.99979765 -0.96492986
1 28 0.28656312 0.58939391 0.26279021 0.03756019 -0.17079393 -0.70375009 -0.75728451 -0.92763073 -0.5077183
1 28 0.21747187 0.586707 0.32927197 -0.022143901 -0.21912274 -0.83891376 -0.78733532 -0.84064255 -0.52483342
1 28 0.23249008 0.56270955 0.32927197 -0.17799782 -0.42307104 -0.82760214 -0.62029585 -0.8068482 -0.4759617
1 28 0.34999841 0.59799837 0.51829013 -0.077951252 -0.13430548 -0.80101806 -0.64298062 -0.78006112 -0.51912499
1 28 0.37273706 0.5793188 0.64244744 0.13107537 0.097758094 -0.85578013 -0.51432775 -0.88344951 -0.48312124
1 28 0.25994561 0.40327574 0.53244103 0.16247271 0.1374701 -0.82241527 -0.58471574 -0.88609764 -0.61801361
1 28 0.22870677 0.43887857 0.53244103 0.024500496 0.0017842158 -0.76983605 -0.73290652 -0.86774247 -0.62903511
1 28 0.24091421 0.48573767 0.53106955 0.0055170517 -0.0042400317 -0.79833663 -0.70035587 -0.88219768 -0.62884153
1 28 0.26850012 0.43827896 0.53106955 0.18483518 0.40492697 -0.82123522 -0.66403983 -0.83656181 -0.58360916
1 28 0.31003248 0.61408459 0.54571465 0.11688451 -0.41688901 -0.79050335 -0.73180549 -0.80663471 -0.53216635
1 28 0.25851994 0.62392841 0.52855355 0.13508906 -0.080774996 -0.83925441 -0.6913332 -0.81644726 -0.622422
1 28 0.32088985 0.59773499 0.52855355 0.08266471 -0.2009831 -0.85401254 -0.72305942 -0.81319406 -0.61083661
1 28 0.34074009 0.54300946 0.4848143 0.13218664 -0.44078156 -0.83159485 -0.80032607 -0.87395739 -0.57770887
1 28 0.27868677 0.45785607 0.4848143 0.093765119 -0.18290277 -0.83165713 -0.747155 -0.84265885 -0.59184775
1 28 0.27130001 0.7067128 0.22196676 -0.046917026 0.12688304 -0.8124535 -0.7524472 -0.86461545 -0.56123912
1 28 0.31950035 0.5148551 0.34562383 0.002059913 0.12793453 -0.85498746 -0.7604039 -0.87462157 -0.6273524
1 28 0.35481241 0.3928738 0.38670815 0.030620483 -0.29022089 -0.84499515 -0.68325905 -0.88242491 -0.58479582
1 28 0.25032661 0.40295474 0.46758791 0.094767523 -0.28566452 -0.82234775 -0.71530421 -0.90652605 -0.58296698
1 28 0.18722202 0.39480463 0.5694271 0.10542139 -0.047216467 -0.83803926 -0.74652948 -0.90210717 -0.57988105
1 28 0.29956555 0.42368372 0.54650779 0.13261874 -0.28277608 -0.7975275 -0.69440917 -0.88450581 -0.580508
1 28 0.33158983 0.47859571 0.54650779 -0.011640594 -0.59508982 -0.82287053 -0.60330842 -0.90189302 -0.55171488
1 28 0.22204864 0.37541523 0.44407253 -0.082785864 -0.63943564 -0.84208832 -0.64338897 -0.83840753 -0.48138398
1 28 0.21380137 0.39835854 0.44407253 -0.088181885 -0.55018394 -0.82761573 -0.62190102 -0.87923347 -0.51910392
1 28 0.33960166 0.51170719 0.50740696 -0.0070509413 -0.4645282 -0.81506658 -0.72008755 -0.83440632 -0.59180664
1 28 0.39500183 0.43564783 0.5089714 0.044468573 -0.33402601 -0.78165603 -0.70973717 -0.88299972 -0.55863282
1 28 0.22991815 0.44413403 0.5089714 -0.10232081 -0.19056109 -0.81666561 -0.6108818 -0.89649261 -0.50948954
1 28 0.16444582 0.52064298 0.53762914 -0.12421761 -0.24138212 -0.82765202 -0.62283423 -0.8580517 -0.54133522
1 28 0.29857948 0.39423073 0.52566758 0.024357712 -0.27254373 -0.79947216 -0.71222327 -0.88715766 -0.60652709
3 28 0.28939983 0.68194142 0.50602167 0.28648221 -0.22772095 -0.90215183 -0.87167703 -0.8880626 -0.54767148
3 28 0.22647463 0.6653457 0.41439458 -0.087430065 -0.19605638 -0.90838096 -0.87125213 -0.80707285 -0.57212529
3 28 0.23713725 0.62007881 0.25436152 -0.23978143 0.035071717 -0.86875447 -0.69543229 -0.80618918 -0.3896956
3 28 0.23507093 0.67354097 0.25436152 -0.098906894 0.11932673 -0.88435802 -0.69338387 -0.8778935 -0.28760745
3 28 0.38290255 0.68186945 0.42734565 -0.017631214 -0.10163409 -0.82280567 -0.72780684 -0.92863356 -0.39856537
3 28 0.36282073 0.64063716 0.1835598 -0.085097534 -0.32204404 -0.80914245 -0.74441405 -0.89201883 -0.39008888
3 28 0.21246936 0.71303361 0.1835598 -0.011411398 -0.53391744 -0.86734698 -0.66373624 -0.898641 -0.39102982
3 28 0.19020338 0.73107017 0.49260071 0.050697152 -0.59343154 -0.92231826 -0.65770607 -0.83932209 -0.47092914
2 28 0.14131155 0.7882184 0.22687462 0.23171371 -0.21640925 -0.67277596 -0.8686317 -0.90930457 -0.50786417
2 28 0.300666 0.77431022 0.363613 0.11664557 -0.22190922 -0.69658114 -0.83907718 -0.94414921 -0.59330003
2 28 0.26002445 0.7132809 0.65316405 -0.088332069 -0.11471026 -0.79437874 -0.86995349 -0.97165207 -0.62517551
2 28 0.24633625 0.71979235 0.60110802 -0.075673521 -0.10931233 -0.74462234 -0.78449968 -0.93482597 -0.60832225
2 28 0.20891063 0.66464962 0.59193176 -0.040506678 -0.12891448 -0.69064555 -0.81989661 -0.93372095 -0.67064383
2 28 0.17920383 0.56308142 0.59193176 -0.29153115 -0.030796869 -0.71065053 -0.83086717 -0.94866303 -0.6678224
2 28 0.28589797 0.54568447 0.52985819 -0.21878796 -0.18344869 -0.70946792 -0.83305325 -0.95426404 -0.66957157
2 28 0.29630054 0.56554482 0.50881738 0.09435127 0.051764905 -0.72863697 -0.88627922 -0.94006924 -0.67368277
2 28 0.30369379 0.61895324 0.50881738 0.1624202 0.2212547 -0.74341628 -0.93851602 -0.90952613 -0.67070086
3 28 0.34373837 0.75298542 0.21304958 -0.14344338 -0.28966195 -0.92232675 -0.71395615 -0.80541844 -0.40539994
3 28 0.4140352 0.65982708 0.33242054 -0.1425499 -0.074004628 -0.92867776 -0.70714927 -0.91060829 -0.41499521
3 28 0.39694189 0.64089842 0.077573115 -0.075204345 -0.011084554 -0.8683934 -0.79069283 -0.83880272 -0.28177828
3 28 0.2393236 0.76353463 0.077573115 0.051372057 -0.037844311 -0.88911964 -0.74818595 -0.82104429 -0.31575041
3 28 0.21324095 0.77889231 0.2972812 -0.12343282 0.12448217 -0.90438554 -0.56591307 -0.8993308 -0.20271117
3 28 0.13120472 0.69807183 0.2972812 -0.14913346 0.073451232 -0.8693104 -0.40353689 -0.9009726 -0.12406161
3 28 0.36642814 0.73745985 0.4355163 -0.036945401 -0.025279507 -0.86809778 -0.50085224 -0.89554296 -0.23436815
3 28 0.48776424 0.75306556 0.4355163 -0.048164741 0.04433246 -0.92819411 -0.64517207 -0.79803097 -0.33839952
3 28 0.37885571 0.62078828 0.032994483 -0.2121311 -0.025658949 -0.84990871 -0.55165892 -0.74644776 -0.1648447
3 28 0.4295553 0.70918422 0.21004722 -0.16733807 -0.10401463 -0.92963145 -0.69238403 -0.78247322 -0.27537725
3 28 0.34221061 0.63586585 0.17047326 -0.40939424 0.29811686 -0.8520616 -0.4537888 -0.66240109 -0.054365225
3 28 0.15681168 0.68809583 0.17047326 -0.28552389 0.26216603 -0.85517639 -0.43740993 -0.70208563 -0.0090881324
3 28 0.1125393 0.68005213 0.11260006 0.20145149 -0.23211765 -0.82695061 -0.76816775 -0.55824368 -0.25136642
3 28 0.27553897 0.56770533 0.11260006 0.039123405 -0.2105327 -0.80666308 -0.74275858 -0.62444184 -0.19336711
3 28 0.46497567 0.59231836 0.126659 -0.063275376 -0.42606131 -0.91493325 -0.58659891 -0.55232872 -0.21182021
3 28 0.30884175 0.63391887 0.48307334 -0.039442472 -0.56782175 -0.92756335 -0.43378056 -0.81847875 -0.21234229
2 28 0.11688337 0.7723283 0.37671565 -0.044497928 -0.2169824 -0.64802639 -0.87533477 -0.91570887 -0.56101799
2 28 0.20582218 0.79952598 0.38219438 0.018751603 -0.027629314 -0.66451399 -0.873976 -0.91539963 -0.60248473
2 28 0.35070766 0.71931745 0.43749168 -0.16303864 0.14298678 -0.72423879 -0.86774785 -0.8792071 -0.60001924
2 28 0.33908036 0.65134996 0.59734897 -0.16275392 -0.26726853 -0.72359783 -0.79825433 -0.87765206 -0.53589391
2 28 0.27067843 0.58771352 0.59734897 -0.10945002 -0.31587166 -0.71199702 -0.82303171 -0.81570429 -0.57323532
2 28 0.31475167 0.76834294 0.5138166 -0.28852312 -0.40381813 -0.7266739 -0.81301626 -0.91707126 -0.55706027
2 28 0.31470719 0.71278872 0.5138166 -0.35268684 -0.35756052 -0.72316924 -0.86243629 -0.89714934 -0.59850976
2 28 0.24664526 0.52585166 0.50734883 0.043421772 -0.32512881 -0.70033526 -0.92671469 -0.94192143 -0.63120392
2 28 0.26102045 0.4666526 0.50734883 0.005079399 -0.0081390295 -0.68376596 -0.86407042 -0.91917238 -0.57984373
2 28 0.25076333 0.63095372 0.57567856 0.16791703 0.096585746 -0.66177862 -0.88201733 -0.84748639 -0.53162148
2 28 0.22498578 0.77516136 0.0573535 0.073958304 -0.69554373 -0.63313428 -0.65897288 -0.911655 -0.41412025
2 28 0.35821791 0.74394068 0.29160317 0.054613077 -0.60014313 -0.68996965 -0.76875674 -0.87583937 -0.47481754
2 28 0.31268594 0.39454065 0.46132418 -0.1444067 -0.41591769 -0.70385246 -0.81181238 -0.91677398 -0.55510417
2 28 0.28855652 0.6411481 0.59025439 0.0033334834 -0.38440939 -0.67361554 -0.78306555 -0.95392442 -0.49908143
2 28 0.24049277 0.68247911 0.59025439 -0.0040045369 -0.48612618 -0.74199608 -0.86630785 -0.90866103 -0.46225315
2 28 0.22159328 0.71770616 0.48339568 -0.28550132 -0.25827884 -0.8205915 -0.80670478 -0.85611694 -0.53698481
2 28 0.27989032 0.61967968 0.48339568 -0.29326914 -0.32039621 -0.74955443 -0.79584565 -0.91032139 -0.57897854
2 28 0.30952742 0.58048406 0.38176223 -0.079709519 -0.19987855 -0.76201112 -0.89755007 -0.8958586 -0.63052679
2 28 0.20967945 0.63383781 0.38176223 0.054651802 0.12545863 -0.82314667 -0.89097782 -0.89273707 -0.61847182
5 28 0.27157824 0.48454217 0.66203863 -0.21226322 0.22366931 -0.92470567 -0.98758174 -0.99654124 -0.83495797
5 28 0.28801834 0.55589143 0.75450682 -0.12202989 0.10942004 -0.97611452 -0.99544576 -0.99790735 -0.88498837
5 28 0.268135 0.37626398 0.82234472 -0.29804919 -0.17519797 -0.97900418 -0.99904464 -0.99974472 -0.88142911
5 28 0.28211056 0.22572163 0.7256209 -0.44814127 -0.32463377 -0.99622752 -0.99962165 -0.99962432 -0.89103783
5 28 0.28430829 0.083444131 0.7256209 -0.16586282 -0.095713109 -0.99893858 -0.99940898 -0.9989736 -0.8921288
5 28 0.27633073 0.29292644 0.72931293 -0.34810689 -0.37904385 -0.96267016 -0.99846427 -0.99810363 -0.86007159
5 28 0.27653751 0.3387312 0.695863 0.27734254 -0.37707802 -0.92147205 -0.99724531 -0.99687781 -0.85844253
5 28 0.28163712 0.32853022 0.68587268 0.43612429 -0.3234777 -0.94889298 -0.99775082 -0.99662833 -0.84859227
5 28 0.2801513 0.038277819 0.68587268 0.035068213 -0.13693712 -0.97835987 -0.99736355 -0.99919818 -0.90647162
5 28 0.27660437 0.1726243 0.80702949 -0.072413572 -0.092358167 -0.99462088 -0.99792436 -0.99962486 -0.93107897
5 28 0.2791469 0.26575716 0.79212326 -0.25914487 0.088067986 -0.99326267 -0.99815461 -0.9966566 -0.93046037
5 28 0.27595064 0.2944745 0.78643932 -0.05794437 -0.09700775 -0.99349191 -0.9969504 -0.99908794 -0.92591837
5 28 0.27335081 0.40142154 0.78643932 -0.1272257 -0.054392127 -0.99591558 -0.99833506 -0.99909286 -0.90752976
5 28 0.26904361 0.38076384 0.76677665 -0.55801679 -0.31532876 -0.99625763 -0.99878146 -0.99935821 -0.90870432
5 28 0.27511114 0.16225302 0.76677665 -0.46509044 -0.70654368 -0.99751438 -0.99927586 -0.99916184 -0.92543452
5 28 0.28579459 -0.00014664119 0.71869279 -0.52150249 0.2363283 -0.99941717 -0.99991709 -0.99771469 -0.9146892
5 28 0.25541007 0.95443536 0.79078293 -0.24430784 -0.31948624 -0.99733228 -0.99962887 -0.99883547 -0.94753934
5 28 0.27609449 0.65526877 0.79078293 -0.46110899 -0.049264188 -0.99620582 -0.99954977 -0.99978919 -0.95851482
5 28 0.2827461 0.42935057 0.81515577 -0.44130787 -0.099582643 -0.99809387 -0.99959756 -0.99965061 -0.96198998
5 28 0.27674375 0.60470502 0.78472242 0.18884153 -0.00096369918 -0.99885994 -0.99968577 -0.99946602 -0.94996372
5 28 0.27904064 0.55890951 0.78472242 0.12843824 0.054525108 -0.99895262 -0.99963092 -0.99987379 -0.95711885
5 28 0.27364995 0.23880515 0.8030955 -0.15267894 -0.16672887 -0.99936684 -0.99973154 -0.99953434 -0.96981031
5 28 0.27330702 0.15984595 0.81953144 -0.37718134 0.21054523 -0.9996585 -0.99970446 -0.99969682 -0.97670287
5 28 0.28036071 0.36473472 0.81953144 -0.32020465 0.0049734114 -0.99928745 -0.99962434 -0.9997882 -0.97162893
5 28 0.28154689 0.4648961 0.82383999 -0.098702711 -0.33328627 -0.99935041 -0.99973721 -0.99983162 -0.97332594
5 28 0.27443479 0.33266007 0.82093954 0.1423359 0.1193893 -0.99947266 -0.99976794 -0.99978412 -0.9613222
5 28 0.27287248 0.32026884 0.82093954 0.33569166 0.10537097 -0.99959126 -0.99957071 -0.99975724 -0.96127254
5 28 0.28134246 0.43849959 0.76597974 0.17867778 -0.34530185 -0.99871906 -0.99859429 -0.99861079 -0.93798254
5 28 0.28088259 0.4890486 0.76597974 0.12133846 -0.33943146 -0.99827824 -0.99861739 -0.99793954 -0.93550282
5 28 0.27588947 0.3882416 0.77373285 -0.072251354 -0.17841246 -0.99853519 -0.99918893 -0.99919594 -0.94493329
5 28 0.27776525 0.23879585 0.77373285 -0.12154474 -0.25265586 -0.99852652 -0.99941079 -0.99849811 -0.93490893
5 28 0.27922138 0.17720281 0.84238002 -0.10291666 -0.50197557 -0.9980789 -0.99990754 -0.99979169 -0.98175098
5 28 0.27821235 0.25563407 0.82656466 -0.055503224 -0.34572066 -0.99874936 -0.99988383 -0.99992572 -0.98059916
5 28 0.27964255 0.25242838 0.82656466 -0.25553826 -0.22542539 -0.99795892 -0.99957481 -0.99980306 -0.97652288
5 28 0.27844805 0.35067346 0.83373613 -0.34211147 -0.32430076 -0.99759499 -0.99925257 -0.9997887 -0.97373405
5 28 0.27790128 0.4270044 0.78793578 -0.15023932 -0.39328711 -0.99857841 -0.9992981 -0.9990147 -0.94838848
4 28 0.2743559 0.55570253 0.78835742 0.067304932 -0.17297188 -0.98294251 -0.99682776 -0.99922362 -0.90011119
4 28 0.27536461 0.61165774 0.82733255 0.14952479 -0.08470649 -0.9970999 -0.99848318 -0.99989972 -0.92765393
4 28 0.26954004 0.08976248 0.82329005 -0.36342745 -0.28937548 -0.99825343 -0.99885441 -0.99928281 -0.95463155
4 28 0.260936 0.22752845 0.82112772 -0.25022256 -0.18919978 -0.99541773 -0.99818074 -0.9977472 -0.93268311
4 28 0.26963511 0.46473668 0.82038835 -0.061473543 -0.087383584 -0.99233442 -0.99736932 -0.99807673 -0.93681066
4 28 0.28135663 0.14466397 0.80621033 -0.22287815 0.18404344 -0.99275677 -0.99623779 -0.99726525 -0.92645335
4 28 0.27862149 0.15447075 0.80621033 -0.24114349 0.26449919 -0.99473416 -0.99765973 -0.99770655 -0.93534383
4 28 0.28531119 0.58123811 0.84300844 0.39027194 -0.063075935 -0.99872716 -0.99982136 -0.99990694 -0.97674043
4 28 0.2854841 0.16293717 0.84456705 -0.11986742 -0.0098660326 -0.99958582 -0.99993943 -0.9999667 -0.99052255
4 28 0.27041558 0.37180884 0.84403133 -0.15898635 -0.072333509 -0.99946107 -0.99990583 -0.9999419 -0.98515258
4 28 0.26987789 0.41179219 0.83949036 -0.13056291 -0.14776562 -0.99906652 -0.99978355 -0.99995311 -0.9838466
4 28 0.28370244 0.43045948 0.83575135 0.12196607 -0.15064587 -0.99889229 -0.99977573 -0.99993133 -0.9842467
4 28 0.29076624 0.4919713 0.83188493 0.41407262 0.081496635 -0.99929481 -0.99974982 -0.99984519 -0.98377507
4 28 0.28094797 0.57380991 0.83188493 0.39201088 0.056797936 -0.99881804 -0.99965993 -0.9998428 -0.98517909
4 28 0.23679688 0.56167184 0.60665577 0.39466241 0.080425389 -0.93736582 -0.99935307 -0.99580103 -0.76563818
4 28 0.26725355 0.60090275 0.7170835 0.27987322 -0.091222039 -0.99673082 -0.99930453 -0.99800505 -0.87454536
4 28 0.29231418 0.69248027 0.81797375 0.2679231 -0.31674463 -0.99928977 -0.99936425 -0.99943079 -0.94549362
4 28 0.27708668 0.60518068 0.84228347 -0.056185572 0.12742184 -0.99950306 -0.99978747 -0.99979641 -0.97179619
4 28 0.27890851 0.48744491 0.84650813 0.07216506 0.1825991 -0.99706548 -0.99973204 -0.99984546 -0.96629392
4 28 0.28198198 0.38909985 0.84977497 -0.0046026249 -0.061917436 -0.9957598 -0.99979608 -0.99992247 -0.97023818
4 28 0.27776575 0.26419535 0.84737204 -0.052242899 0.057740021 -0.99827219 -0.99982023 -0.99995487 -0.98453536
4 28 0.27698174 0.1328437 0.84022792 0.33322977 -0.19109977 -0.99941613 -0.99993727 -0.99992927 -0.98879994
4 28 0.28118452 0.25298198 0.84022792 -0.0081516604 0.10233001 -0.99905865 -0.99980232 -0.99990551 -0.98189309
4 28 0.27534388 0.34141107 0.8398583 0.086962161 0.080023914 -0.99932922 -0.99952732 -0.9998227 -0.97762406
4 28 0.27494355 0.33989082 0.8398583 0.19111019 0.091317188 -0.99931634 -0.99976725 -0.99984998 -0.98158534
4 28 0.28007552 0.41699401 0.84142039 0.0034021699 -0.01881621 -0.9993841 -0.9999467 -0.99998826 -0.99182126
4 28 0.27860449 0.32545213 0.83785423 0.56146332 0.028903263 -0.99931097 -0.99954314 -0.99995725 -0.97995017
4 28 0.27955034 0.33358972 0.83785423 0.25038707 0.080869745 -0.99846193 -0.99911195 -0.99990123 -0.96665234
4 28 0.27616827 0.29578127 0.84223285 -0.055477729 -0.039654768 -0.99747369 -0.99888191 -0.99994257 -0.96485004
6 28 0.40707544 0.9470504 0.80994139 0.37433937 -0.0042200129 -0.99627296 -0.99944004 -0.99102731 -0.84629567
6 28 0.28038764 0.88206551 0.83141357 0.14368622 0.362088 -0.99825466 -0.99969749 -0.99318619 -0.79687515
6 28 0.26227624 0.75554178 0.8450632 0.18473889 -0.63222642 -0.99944161 -0.99996556 -0.99921454 -0.88708443
6 28 0.28099962 0.78275122 0.83517328 -0.052936646 -0.1100896 -0.99975285 -0.99997257 -0.99993565 -0.9762649
6 28 0.29056214 0.66563961 0.75986534 0.059908802 -0.31858551 -0.999681 -0.99986521 -0.99941498 -0.925514
6 28 0.28175936 0.67743865 0.75986534 0.097918501 -0.30350894 -0.999578 -0.99987226 -0.99942583 -0.92462778
6 28 0.26186312 0.4943122 0.83225308 0.12706097 -0.39616 -0.99975956 -0.99996576 -0.99990907 -0.98199063
6 28 0.27837838 0.64087479 0.81654239 -0.24427701 -0.29392677 -0.99982094 -0.99996594 -0.99939737 -0.96611414
6 28 0.28629708 0.6734478 0.81654239 -0.21602844 -0.18690042 -0.99984952 -0.99995636 -0.99941798 -0.96635014
6 28 0.27890216 0.49144038 0.83950729 0.10316095 -0.072987018 -0.99991857 -0.99997513 -0.99996146 -0.99181463
6 28 0.27492347 0.43539865 0.83950729 0.084761926 -0.28765045 -0.99995454 -0.99997089 -0.99996175 -0.99466733
6 28 0.27726533 0.48126142 0.83274096 0.012009015 -0.013822597 -0.99995897 -0.99998288 -0.99990595 -0.99032407
6 28 0.27940704 0.4993825 0.83274096 -0.040324638 0.037384564 -0.99994598 -0.99998248 -0.99989969 -0.98932185
6 28 0.28155287 0.48491245 0.83322489 -0.010132257 -0.20172175 -0.99989144 -0.99997954 -0.99995447 -0.98872149
6 28 0.28649446 0.57412693 0.83322489 0.087739558 -0.26250776 -0.99982569 -0.99997439 -0.99996497 -0.98887443
6 28 0.27814928 0.67226401 0.83986497 0.085332842 -0.1909466 -0.9998333 -0.99996727 -0.99994887 -0.99158553
6 28 0.28045846 0.50662505 0.83944434 -0.036504324 -0.17080373 -0.99985364 -0.99996709 -0.99995501 -0.99178824
6 28 0.28014189 0.5498148 0.83944434 -0.0075412913 -0.25914306 -0.99987164 -0.99997276 -0.99998289 -0.99348505
6 28 0.2780988 0.53564191 0.7590326 0.25076058 -0.17506141 -0.99971376 -0.99994362 -0.99731674 -0.92318112
6 28 0.14310538 0.9409045 0.75133853 -0.042318029 -0.39921232 -0.91368626 -0.98037938 -0.97778464 -0.69194623
6 28 0.1624076 0.93487077 0.83630243 -0.070557727 -0.81429202 -0.99416262 -0.99922271 -0.9996944 -0.88381835
6 28 0.21535467 0.89645866 0.83486897 0.36761188 -0.17394818 -0.9979755 -0.99988634 -0.99997961 -0.9346093
6 28 0.26677822 0.88506289 0.83348005 0.48825141 -0.39119773 -0.99932761 -0.99991688 -0.99996908 -0.98494162
6 28 0.25542045 0.73207973 0.83348005 0.47462473 -0.14663206 -0.99927919 -0.99997265 -0.99997197 -0.98199173
6 28 0.26403907 0.72104421 0.83761846 0.29660579 -0.027737047 -0.99903185 -0.99992696 -0.99997066 -0.98452203
6 28 0.26873101 0.69355506 0.83761846 0.35676031 -0.14186649 -0.99891455 -0.99988728 -0.99996151 -0.98383681
6 28 0.25967646 0.7524834 0.8390749 0.44371922 0.13113399 -0.99918694 -0.99990299 -0.99998238 -0.98354514
6 28 0.26675735 0.71722833 0.8390749 0.4573229 -0.051555606 -0.99938022 -0.99992024 -0.99993587 -0.97993826
6 28 0.26948562 0.57207655 0.84002438 0.43946695 0.067369341 -0.9994 -0.99988496 -0.99994929 -0.97985893
6 28 0.27505002 0.6241212 0.84002438 0.30347368 0.04484249 -0.99947273 -0.99994252 -0.99998975 -0.98339105
6 28 0.27128087 0.51247322 0.83832038 0.35513523 -0.41326768 -0.9994272 -0.99996098 -0.99998511 -0.98344248
6 28 0.2730231 0.5173815 0.83832038 0.51849095 -0.33893099 -0.99931675 -0.99994613 -0.99998389 -0.98162266
6 28 0.28004265 0.67735786 0.83626803 0.29461356 0.065497028 -0.99914852 -0.99996188 -0.9999695 -0.98314101
6 28 0.28103893 0.5708242 0.83626803 0.2519902 0.020959465 -0.99899794 -0.99997287 -0.99997463 -0.98281297
6 28 0.26861196 0.57851695 0.83669796 0.38617726 0.088186225 -0.99892261 -0.99996288 -0.99996737 -0.98043588
6 28 0.28677689 0.67458563 0.83669796 0.54179027 -0.30424563 -0.99918427 -0.99995329 -0.99993083 -0.97708838
6 28 0.29579437 0.71433863 0.83394856 0.6730876 -0.14241864 -0.99935847 -0.99994664 -0.99994091 -0.97210586
6 28 0.38424792 0.84113665 0.6566424 0.019648834 -0.060879434 -0.98427556 -0.99589015 -0.99369209 -0.74875804
1 28 0.19408808 0.70568953 0.1019234 0.2366474 -0.52068367 -0.75190784 -0.57388992 -0.75140886 -0.38833975
1 28 0.2436705 0.45461251 0.22436627 0.10843935 -0.22215446 -0.75833171 -0.59986639 -0.82119337 -0.36522431
1 28 0.3729132 0.58468335 0.45872239 0.0048284321 -0.29178043 -0.75378273 -0.65934505 -0.87257026 -0.47186377
1 28 0.22441054 0.63507915 0.47331877 -0.024003795 -0.23526275 -0.74704309 -0.65565338 -0.86898061 -0.54047349
1 28 0.19963301 0.65795224 0.47331877 -0.028489995 -0.39037721 -0.73791807 -0.57035297 -0.80970202 -0.47477337
1 28 0.36306731 0.61223503 0.45307581 0.078714703 -0.40106114 -0.73282647 -0.61522067 -0.92307325 -0.48527046
1 28 0.30795483 0.55282495 0.36204466 0.15336623 -0.20783193 -0.77493886 -0.58628398 -0.84990836 -0.38714234
1 28 0.16830274 0.6263371 0.31092424 -0.15733038 0.22632597 -0.78870163 -0.46810324 -0.8071547 -0.32576848
1 28 0.34307286 0.67043913 0.31092424 -0.31730598 0.090684747 -0.74390517 -0.57135335 -0.79186657 -0.35214688
1 28 0.30997431 0.6185544 0.40552298 -0.018710003 -0.14971407 -0.7678977 -0.45187052 -0.77868757 -0.33306053
1 28 0.16956215 0.54076677 0.40552298 0.003762841 -0.15630244 -0.7897282 -0.58709114 -0.78371311 -0.3598099
1 28 0.33617591 0.51446893 0.41110956 0.050450558 -0.36026764 -0.77132809 -0.75820995 -0.88440495 -0.51180471
1 28 0.3793747 0.34059502 0.57207349 0.19762923 -0.28142721 -0.78309591 -0.64497969 -0.90790163 -0.54346789
1 28 0.29470371 0.71162408 0.22888092 0.20557658 0.0047030045 -0.74508093 -0.68816686 -0.88375666 -0.50823881
1 28 0.34378008 0.64137098 0.22888092 0.23102294 -0.46002928 -0.76259058 -0.52663431 -0.74724926 -0.44152057
1 28 0.20885378 0.6622771 0.30827672 0.24075024 -0.43684137 -0.79048842 -0.67750797 -0.86285638 -0.45274089
